Date,Region,Product_ID,Product_Name,Units_Sold,Revenue,Forecasted_Sales,Actual_Sales,Customer_ID,Customer_Name,Order_ID,Order_Status,Sales_Team_Member,Conversion_Status,Retention_Rate
2023-02-01,South,P004,Widget_D,1044,69446.34,66367.51,69446.34,C94022,"Huff, Lynch and Davis",ORD19103,Completed,Briana Casey,Won,92.07
2023-01-01,South,P002,Widget_B,1033,51866.2,49664.14,51866.2,C96593,"Sanchez, Holland and Gonzalez",ORD68053,Cancelled,Matthew Lee,Lost,84.27
2024-02-01,South,P002,Widget_B,8320,535864.75,546759.3,535864.75,C83064,"Mcintyre, Jones and Davis",ORD19456,Completed,Charles Washington,Won,84.31
2023-10-01,West,P004,Widget_D,2279,211291.96,208863.16,211291.96,C55556,Gomez-Hunt,ORD85819,Completed,Tiffany Prince,Won,93.03
2023-04-01,West,P005,Widget_E,4783,405658.43,392389.25,405658.43,C20400,Mooney-Robinson,ORD27691,Completed,Douglas Shaffer,Won,81.24
2025-03-01,West,P003,Widget_C,9601,852428.43,840605.59,852428.43,C43932,Johnson Ltd,ORD71289,Completed,Teresa Anderson,Lost,84.93
2023-03-01,North,P002,Widget_B,9987,719263.45,718858.95,719263.45,C24677,"Hamilton, Friedman and Smith",ORD74160,Completed,Jessica Green,Won,84.26
2025-04-01,South,P001,Widget_A,8991,693793.87,727050.49,693793.87,C80689,"Wood, Smith and Smith",ORD65097,Completed,Melissa Barrett,Lost,70.89
2022-06-01,West,P004,Widget_D,5963,407271.17,413224.69,407271.17,C22494,Vasquez Ltd,ORD97329,Completed,Sarah Arnold,Won,70.26
2023-02-01,South,P004,Widget_D,5238,342822.72,336003.85,342822.72,C32348,"Green, Andersen and Finley",ORD21484,Completed,Richard Jackson,Won,80.97
2023-02-01,West,P003,Widget_C,1941,145955.47,147720.26,145955.47,C03133,Wood-Torres,ORD59366,Completed,Kayla Wells,Won,77.74
2024-02-01,South,P003,Widget_C,1918,117312.51,122624.15,117312.51,C94110,Rojas LLC,ORD78388,Completed,Maria Holt,Won,76.83
2023-10-01,South,P005,Widget_E,8078,650648.37,634317.6,650648.37,C35927,"Schmidt, Mcgee and Bell",ORD36840,Completed,Phillip Harding,Won,81.04
2022-09-01,West,P003,Widget_C,6045,435680.36,415610.6,435680.36,C37887,"Hendricks, Thompson and Underwood",ORD18955,Completed,Rachel Harris,Lost,80.48
2024-11-01,West,P004,Widget_D,7258,591669.8,580586.74,591669.8,C79214,Baker Inc,ORD55404,Completed,Tara Carlson,Won,70.05
2024-01-01,North,P002,Widget_B,1093,105248.96,102046.94,105248.96,C75925,Bullock Group,ORD25796,Completed,Katelyn Phillips,Won,72.74
2024-10-01,North,P004,Widget_D,4223,291607.28,283220.74,291607.28,C06576,"Moran, Williams and Taylor",ORD94162,Completed,Brandon Turner,Won,92.17
2023-11-01,West,P004,Widget_D,5444,446539.31,457618.48,446539.31,C57568,"Myers, Kirk and Russell",ORD77316,Completed,Katherine Hernandez,Won,82.91
2023-03-01,South,P005,Widget_E,2805,152215.01,149592.23,152215.01,C55562,"Gibson, Green and Anderson",ORD10695,Completed,Jennifer Molina,Won,72.54
2022-12-01,South,P004,Widget_D,4025,263978.76,252095.36,263978.76,C67954,Day Inc,ORD31638,Completed,Michael Stewart,Won,70.84
2022-08-01,West,P004,Widget_D,2951,236868.59,236144.2,236868.59,C29912,"Richardson, Osborne and Martinez",ORD73713,Completed,Rebecca Hood,Won,86.92
2022-07-01,South,P002,Widget_B,2983,272512.5,278883.06,272512.5,C71845,"Pineda, Howell and Hogan",ORD57238,Completed,William Williams,Won,88.0
2023-01-01,West,P004,Widget_D,7827,420101.08,418182.69,420101.08,C44085,"Taylor, Powers and Dillon",ORD08185,Completed,Steven Hamilton,Won,78.7
2025-03-01,West,P002,Widget_B,6620,633598.29,626934.16,633598.29,C32224,Golden-Hartman,ORD28203,Completed,James Hammond,Won,72.73
2023-01-01,West,P003,Widget_C,9028,495629.12,502452.31,495629.12,C04143,"Melton, Farrell and Turner",ORD29497,Cancelled,Natalie Gomez,Won,72.88
2024-04-01,South,P003,Widget_C,2158,172098.19,164625.92,172098.19,C55513,"Weber, Jackson and Stone",ORD04846,Cancelled,Sean Hanna,Won,77.92
2024-07-01,South,P003,Widget_C,5318,290098.0,281188.78,290098.0,C43545,Schultz-Brown,ORD94206,Completed,Jordan Mullins,Lead,92.26
2022-08-01,South,P003,Widget_C,8185,437216.73,424098.9,437216.73,C57381,Riggs Ltd,ORD24851,Completed,Nicole Hall,Won,88.54
2024-09-01,South,P001,Widget_A,6556,528248.45,509494.49,528248.45,C09287,Vazquez-Sims,ORD58061,Completed,Steven Mitchell,Won,75.0
2024-07-01,South,P005,Widget_E,2497,158375.23,163025.92,158375.23,C55156,Cooper LLC,ORD00407,Completed,Michaela Elliott,Won,88.23
2022-07-01,North,P001,Widget_A,1922,116098.76,112312.0,116098.76,C63862,Haney PLC,ORD48296,Completed,Kelly Brown,Won,70.68
2024-10-01,West,P002,Widget_B,1813,140367.09,145517.02,140367.09,C87190,Evans LLC,ORD93723,Completed,Mark Cohen,Won,85.59
2024-12-01,West,P005,Widget_E,4666,361200.51,379118.15,361200.51,C40385,Coleman Group,ORD01863,Completed,Stacie Miller,Won,84.38
2024-11-01,South,P003,Widget_C,5860,505785.36,528602.31,505785.36,C05488,Garcia Group,ORD68371,Completed,Wendy Wells,Won,77.08
2022-05-01,North,P001,Widget_A,5299,448612.68,460849.33,448612.68,C75902,"Cox, Acosta and Villanueva",ORD19389,Completed,Mathew Vincent,Won,91.61
2023-05-01,South,P001,Widget_A,9792,775868.77,794170.37,775868.77,C40846,Wilcox LLC,ORD66650,Completed,Janice Jackson,Won,82.1
2025-04-01,North,P003,Widget_C,7511,401996.31,412690.41,401996.31,C17517,"Gonzalez, Richards and Gomez",ORD99128,Completed,Richard Duke,Won,75.53
2025-02-01,West,P003,Widget_C,4625,234233.48,239185.62,234233.48,C81198,West Inc,ORD19075,Completed,Angel Rice,Won,94.83
2022-06-01,North,P003,Widget_C,4096,221958.36,224567.86,221958.36,C31146,Clark and Sons,ORD24929,Completed,Luke Reyes,Won,79.06
2024-08-01,North,P002,Widget_B,8226,811906.03,795057.16,811906.03,C44114,Weber LLC,ORD03617,Completed,Grace Carrillo,Lost,87.68
2024-02-01,South,P004,Widget_D,6140,373345.11,387164.27,373345.11,C24839,Turner-Price,ORD01098,Completed,John Clark,Won,93.65
2022-10-01,West,P005,Widget_E,1060,81628.93,83907.55,81628.93,C25611,"Duke, Henry and Thomas",ORD84300,Completed,Tim Keith,Lost,73.47
2024-04-01,West,P003,Widget_C,3040,216086.63,217574.29,216086.63,C56503,Pena-Huff,ORD38216,Completed,Brianna Jimenez,Won,79.95
2024-04-01,West,P002,Widget_B,4243,271867.18,284451.52,271867.18,C26246,Jackson-Hall,ORD27642,Completed,Nathan Smith,Lost,88.97
2023-11-01,West,P005,Widget_E,5991,383457.28,384471.99,383457.28,C51981,Rogers Group,ORD67961,Completed,Katherine Lamb,Won,92.12
2023-12-01,South,P003,Widget_C,8627,851501.69,813242.29,851501.69,C28641,Morris-Williams,ORD50552,Completed,Cody Jackson,Won,90.63
2025-04-01,South,P003,Widget_C,9084,828416.87,853324.66,828416.87,C48899,"Moore, Hart and Gonzalez",ORD74694,Completed,Steven Davis,Won,85.2
2022-08-01,North,P001,Widget_A,1860,155769.52,160962.44,155769.52,C34362,"Wilson, Griffin and Howard",ORD33537,Completed,Wanda Henry,Won,74.77
2023-12-01,West,P005,Widget_E,6343,461855.55,474380.24,461855.55,C47399,"Fischer, Glover and Wilson",ORD89666,Completed,Erin Nelson,Won,83.51
2022-07-01,North,P003,Widget_C,8867,612506.94,600839.66,612506.94,C65644,Bailey Ltd,ORD93913,Completed,Emma Wright,Lost,74.93
2023-04-01,West,P002,Widget_B,4566,375677.09,374932.38,375677.09,C82708,Thompson PLC,ORD78183,Completed,Thomas Martinez,Won,94.16
2023-07-01,South,P001,Widget_A,8763,568269.52,554878.22,568269.52,C26416,Miller-Woods,ORD51400,Completed,Riley Miller,Won,75.84
2024-05-01,West,P004,Widget_D,4944,401813.82,413914.7,401813.82,C92050,Taylor-Hart,ORD52748,Completed,Michael White,Won,87.17
2023-06-01,South,P001,Widget_A,3044,302039.88,311551.52,302039.88,C34993,"Rios, Evans and Pacheco",ORD06913,Completed,Alicia Lucas,Lost,86.48
2024-12-01,West,P003,Widget_C,1851,122982.16,125859.15,122982.16,C08643,"Hunt, Wright and Mckinney",ORD04171,Completed,Craig Cardenas,Won,70.82
2023-11-01,West,P004,Widget_D,1141,106150.11,102950.21,106150.11,C02460,Beltran-Oneill,ORD71179,Completed,Kimberly Lee,Won,75.68
2022-10-01,South,P004,Widget_D,5724,377919.9,365596.3,377919.9,C36065,"Scott, Frederick and Miller",ORD76219,Completed,Tonya Harris,Won,86.71
2025-05-01,South,P005,Widget_E,7257,540689.47,546993.53,540689.47,C62202,Oneal Group,ORD67349,Completed,Wesley Fox,Won,71.84
2025-01-01,North,P004,Widget_D,1635,83417.2,84999.16,83417.2,C62429,Perez-Alexander,ORD07868,Completed,Tiffany Miranda,Won,83.27
2025-03-01,West,P001,Widget_A,7882,550767.47,537972.2,550767.47,C35662,"Clark, Hansen and Charles",ORD66670,Completed,Logan Thomas,Lead,91.45
2024-01-01,North,P004,Widget_D,1595,100899.3,102353.23,100899.3,C99607,Velasquez Inc,ORD33468,Completed,Lisa Callahan,Won,88.26
2024-06-01,North,P005,Widget_E,3390,221593.38,228604.84,221593.38,C70612,Harris LLC,ORD26136,Completed,Lisa Conley,Won,75.38
2023-09-01,North,P005,Widget_E,6896,432715.02,437165.6,432715.02,C41543,"Collins, Mitchell and Robinson",ORD93427,Completed,Martha Norton,Lead,74.41
2023-05-01,North,P004,Widget_D,2335,164119.3,158607.12,164119.3,C99251,"Brown, Lewis and Todd",ORD55216,Completed,Beth Ortega,Lost,92.03
2023-02-01,North,P005,Widget_E,6039,432550.83,449663.11,432550.83,C55138,"Dixon, Long and Coleman",ORD18276,Cancelled,Kenneth Thomas,Lost,72.97
2023-11-01,North,P004,Widget_D,6123,468308.98,446028.31,468308.98,C43985,Alvarez Ltd,ORD48040,Completed,Brian Sherman,Lost,83.84
2023-02-01,South,P003,Widget_C,4759,272657.55,263625.54,272657.55,C62276,Jones-Baker,ORD65307,Completed,Sean Cline,Lost,74.15
2022-05-01,North,P002,Widget_B,7446,440422.23,434040.06,440422.23,C26545,Marquez-Booker,ORD96710,Completed,Dana Singleton,Won,77.62
2023-08-01,West,P002,Widget_B,1783,90077.25,92764.2,90077.25,C55440,Gonzalez and Sons,ORD71630,Completed,Robert Hayden,Lead,90.81
2022-09-01,North,P002,Widget_B,9784,687066.53,657843.04,687066.53,C94749,Cantrell-Martinez,ORD38740,Completed,Elizabeth Alvarez,Lost,74.57
2022-10-01,North,P005,Widget_E,9609,656964.52,632276.49,656964.52,C18326,Waters LLC,ORD43719,Completed,Kyle Walsh,Lead,85.8
2023-01-01,North,P005,Widget_E,1960,102584.0,101704.18,102584.0,C23747,"Johnson, Adams and Tate",ORD07877,Completed,Robin Davis,Won,80.29
2022-09-01,North,P002,Widget_B,3767,331222.54,316611.53,331222.54,C01663,Miranda-Nicholson,ORD36091,Completed,Brian Miller,Won,90.38
2023-09-01,North,P003,Widget_C,1455,125344.1,119540.63,125344.1,C66836,Phillips and Sons,ORD41940,Completed,Jennifer Stokes DDS,Won,84.9
2024-11-01,North,P001,Widget_A,1126,97269.53,96945.39,97269.53,C17435,Mitchell Ltd,ORD07200,Completed,Sharon Grimes,Won,72.48
2025-05-01,West,P004,Widget_D,5799,347497.56,332633.48,347497.56,C66911,Fritz-Howard,ORD36177,Completed,Dawn Ruiz,Lost,73.12
2022-10-01,North,P004,Widget_D,7915,412333.89,425646.64,412333.89,C71777,"Thomas, Neal and Harris",ORD66675,Completed,Chelsey Gomez,Won,89.79
2023-10-01,North,P001,Widget_A,9829,813269.05,791251.06,813269.05,C72753,Harrison-Young,ORD98758,Cancelled,Randy Reeves,Won,89.99
2023-04-01,West,P004,Widget_D,6610,527427.28,543834.32,527427.28,C89667,Dennis-Cochran,ORD15717,Completed,Richard Lopez,Won,76.85
2024-01-01,West,P003,Widget_C,7272,657144.1,635411.63,657144.1,C82001,Edwards Inc,ORD35781,Completed,James Rivera,Lead,72.97
2022-08-01,West,P001,Widget_A,5183,454249.53,464571.22,454249.53,C65244,Walls-Elliott,ORD70228,Completed,Jonathan Kennedy,Won,89.23
2025-04-01,South,P001,Widget_A,5668,321401.85,317506.65,321401.85,C32044,"Middleton, Howard and Reyes",ORD55301,Completed,Wayne Clark,Won,90.8
2023-04-01,West,P004,Widget_D,9008,687245.2,706423.61,687245.2,C25087,Flowers-Schwartz,ORD17721,Completed,Christina Gomez,Won,70.18
2023-11-01,West,P005,Widget_E,5214,282083.56,273246.38,282083.56,C81943,"Spencer, Howell and Freeman",ORD48352,Completed,Hannah Craig,Lost,76.8
2024-06-01,South,P002,Widget_B,1459,127924.23,130635.05,127924.23,C62741,Walters PLC,ORD93011,Completed,Thomas Harper,Lost,70.1
2024-06-01,West,P004,Widget_D,4258,383032.21,396671.69,383032.21,C86710,Galvan-Wells,ORD98828,Completed,Emily Russell,Won,77.48
2025-03-01,West,P001,Widget_A,7987,547777.69,559107.08,547777.69,C44225,Wilson Group,ORD22446,Completed,Jesse Bowers,Lost,80.23
2023-07-01,North,P001,Widget_A,6540,403370.36,389688.36,403370.36,C18874,Morton Group,ORD40043,Completed,Rebecca Freeman,Lost,81.43
2023-02-01,South,P003,Widget_C,3746,354005.94,346895.35,354005.94,C00638,Smith-Arellano,ORD06702,Completed,Carol Russell,Lost,76.89
2022-11-01,North,P004,Widget_D,2653,194482.77,192734.76,194482.77,C71321,"Stewart, Gomez and Bean",ORD27838,Completed,Vanessa Mann,Won,74.48
2023-10-01,South,P004,Widget_D,1787,163858.77,162725.09,163858.77,C85427,Robinson-Smith,ORD76930,Cancelled,Brian Booker,Won,90.13
2023-03-01,West,P004,Widget_D,4669,373094.3,357603.73,373094.3,C36800,Powell Ltd,ORD05857,Completed,Michelle Lyons,Won,92.12
2024-02-01,North,P004,Widget_D,3677,347751.0,360038.12,347751.0,C37944,Blevins-Sanchez,ORD01417,Completed,William Watkins,Lost,93.89
2024-06-01,West,P004,Widget_D,3029,192921.56,185445.83,192921.56,C79603,Jones Group,ORD00811,Completed,Jonathan Fleming,Won,91.44
2025-01-01,South,P003,Widget_C,2094,176687.24,175052.07,176687.24,C74488,Tucker and Sons,ORD60790,Completed,Charles Allen,Won,76.4
2025-02-01,North,P002,Widget_B,4231,237318.07,246685.7,237318.07,C06345,Lyons-Meyers,ORD11131,Completed,Timothy Fowler,Won,89.05
2023-02-01,West,P003,Widget_C,3600,215616.2,220286.82,215616.2,C41955,"Leon, Thompson and Hernandez",ORD47266,Completed,William Joseph,Won,80.83
2025-05-01,North,P002,Widget_B,8892,719352.98,748182.53,719352.98,C10357,Knight PLC,ORD62149,Completed,Rachel Snow,Won,72.67
2023-12-01,West,P002,Widget_B,7970,512447.28,488109.6,512447.28,C85759,"Martin, Harrington and Solis",ORD54058,Completed,Karina Allen,Won,85.42
